feature,type,frequency,selection_count,median_coef,mean_coef,std_coef,q25,q75,abs_median_coef,importance_score,perm_importance_mean,perm_importance_std
gene_ATM,Gene,0.26666666666666666,4,0.10854706087542898,0.12287437639907714,0.09681369179864066,0.07840542883865126,0.15301600843585483,0.10854706087542898,0.028945882900114395,0.0,0.0
gene_PRKAA2,Gene,0.13333333333333333,2,0.2162964017879302,0.2162964017879302,0.07589528461834764,0.1783487594787564,0.25424404409710405,0.2162964017879302,0.028839520238390693,0.0,0.0
gene_CREBBP,Gene,0.13333333333333333,2,-0.21381928584142382,-0.21381928584142382,0.024664680169005054,-0.22615162592592636,-0.20148694575692128,0.21381928584142382,0.028509238112189843,0.0,0.0
gene_RFC2,Gene,0.2,3,0.14177990272580174,0.12256659093047566,0.029573024660453518,0.1112843495021964,0.14345548825641796,0.14177990272580174,0.02835598054516035,0.0,0.0
gene_APC2,Gene,0.2,3,0.14149795294016249,0.1372661670748225,0.10491052710500852,0.07410593652431023,0.20254229055800477,0.14149795294016249,0.028299590588032497,0.0,0.0
gene_NTF3,Gene,0.13333333333333333,2,0.21150864140970888,0.21150864140970888,0.06729044032119202,0.17786342124911286,0.2451538615703049,0.21150864140970888,0.02820115218796118,0.0,0.0
gene_CTNND2,Gene,0.13333333333333333,2,-0.210373892773322,-0.210373892773322,0.055817970896886865,-0.23828287822176542,-0.18246490732487858,0.210373892773322,0.028049852369776265,0.0,0.0
gene_CREB5,Gene,0.13333333333333333,2,-0.2101506501590785,-0.2101506501590785,0.016800192768821026,-0.218550746543489,-0.201750553774668,0.2101506501590785,0.028020086687877133,0.0,0.0
gene_CASP3,Gene,0.2,3,-0.13879063684339193,-0.11578692606050918,0.0664423778494328,-0.1609872084058731,-0.08208849910658664,0.13879063684339193,0.027758127368678387,0.0,0.0
gene_PLA2G4E,Gene,0.4,6,-0.06928546800435562,-0.09899286132667229,0.08903111986763332,-0.1602294945674263,-0.0240946329938527,0.06928546800435562,0.02771418720174225,0.0,0.0
gene_RPRM,Gene,0.2,3,0.13786535475149128,0.15060989636953603,0.05879330002068258,0.11184581595272672,0.18300170597732296,0.13786535475149128,0.02757307095029826,0.0,0.0
gene_EIF4B,Gene,0.13333333333333333,2,-0.20677229718786325,-0.20677229718786325,0.039543978164078286,-0.2265442862699024,-0.1870003081058241,0.20677229718786325,0.027569639625048433,0.0,0.0
gene_PRLR,Gene,0.13333333333333333,2,-0.2060646917257593,-0.2060646917257593,0.086801136627994,-0.2494652600397563,-0.16266412341176228,0.2060646917257593,0.027475292230101242,0.0,0.0
gene_GYS2,Gene,0.2,3,-0.13682337040366527,-0.12288705252604677,0.048023614738748596,-0.15515365986338764,-0.09758860412751516,0.13682337040366527,0.027364674080733054,0.0,0.0
gene_RET,Gene,0.3333333333333333,5,0.08203289603607172,0.09157216408137091,0.06561174960800001,0.052569925292143334,0.11072802676814952,0.08203289603607172,0.027344298678690572,0.0,0.0
gene_CD14,Gene,0.13333333333333333,2,0.2037198013225756,0.2037198013225756,0.0066050473408252874,0.20041727765216297,0.20702232499298825,0.2037198013225756,0.027162640176343414,0.0,0.0
gene_ADGRB1,Gene,0.2,3,-0.1355128349120519,-0.13872743792785477,0.01985569506947433,-0.15000292917184843,-0.12584464517595967,0.1355128349120519,0.027102566982410384,0.0,0.0
gene_PGF,Gene,0.2,3,0.13541630124982784,0.10558662205785264,0.04618149445692565,0.08788585072010269,0.1382022329915902,0.13541630124982784,0.02708326024996557,0.0,0.0
gene_IFNA10,Gene,0.2,3,0.1347842066475441,0.03934564099317004,0.1849954183164169,-0.042274060756336274,0.16868462556986338,0.1347842066475441,0.02695684132950882,0.0,0.0
gene_MAP3K7,Gene,0.26666666666666666,4,-0.10081609415406659,-0.11876726746841113,0.08264859152133433,-0.15605593658079306,-0.06352742504168465,0.10081609415406659,0.026884291774417757,0.0,0.0
gene_SESN2,Gene,0.2,3,-0.13431683198318276,-0.11007384733434977,0.05320640484826452,-0.14697932783973028,-0.08528985915338577,0.13431683198318276,0.026863366396636553,0.0,0.0
gene_HRAS,Gene,0.26666666666666666,4,-0.10035826424632181,-0.14009531269541614,0.08930506442320277,-0.16582057123744467,-0.07463300570429328,0.10035826424632181,0.02676220379901915,0.0,0.0
gene_PRKACG,Gene,0.13333333333333333,2,0.2002107848834743,0.2002107848834743,0.05108952896427485,0.17466602040133689,0.2257555493656117,0.2002107848834743,0.026694771317796573,0.0,0.0
gene_PLA2G4B,Gene,0.13333333333333333,2,-0.19897846881159004,-0.19897846881159004,0.039225510149013695,-0.21859122388609686,-0.17936571373708318,0.19897846881159004,0.026530462508212005,0.0,0.0
gene_ERAS,Gene,0.2,3,0.13251874121873242,0.14443252456315261,0.03981497610483838,0.11762450252351458,0.16528365493058053,0.13251874121873242,0.026503748243746485,0.0,0.0
gene_CCN2,Gene,0.13333333333333333,2,0.19764227993962405,0.19764227993962405,0.030662537914621008,0.18231101098231356,0.21297354889693454,0.19764227993962405,0.026352303991949873,0.0,0.0
gene_GADD45B,Gene,0.13333333333333333,2,0.19388956984132638,0.19388956984132638,0.059739943298431145,0.1640195981921108,0.22375954149054195,0.19388956984132638,0.025851942645510183,0.0,0.0
gene_SMAD3,Gene,0.2,3,0.12861336570125012,0.1368857876385804,0.09052343818940495,0.07949947862025142,0.19013588568824424,0.12861336570125012,0.025722673140250025,0.0,0.0
gene_RRAGA,Gene,0.2,3,0.12856883550145223,0.14661357498281405,0.10089177757203094,0.08081512245993913,0.20338965776500806,0.12856883550145223,0.025713767100290448,0.0,0.0
gene_ITGA7,Gene,0.13333333333333333,2,-0.19171566376247925,-0.19171566376247925,0.08691257584774023,-0.23517195168634936,-0.14825937583860913,0.19171566376247925,0.0255620885016639,0.0,0.0
gene_PIK3R3,Gene,0.13333333333333333,2,-0.19147560832501043,-0.19147560832501043,0.06425832034236578,-0.22360476849619332,-0.15934644815382754,0.19147560832501043,0.02553008111000139,0.0,0.0
gene_DVL1,Gene,0.2,3,0.12737405643113198,0.12321434247473294,0.08518797971378643,0.07211860558871391,0.17638993633895148,0.12737405643113198,0.025474811286226397,0.0,0.0
gene_STK4,Gene,0.13333333333333333,2,0.19062295799912704,0.19062295799912704,0.05924502160666377,0.16100044719579515,0.2202454688024589,0.19062295799912704,0.025416394399883604,0.0,0.0
gene_VEGFB,Gene,0.13333333333333333,2,0.19048470829401665,0.19048470829401665,0.07834201691084484,0.15131369983859425,0.22965571674943908,0.19048470829401665,0.025397961105868887,0.0,0.0
gene_ITGA10,Gene,0.26666666666666666,4,-0.09520677885172271,-0.11200102063563999,0.07092614827516347,-0.1591870013722197,-0.04802079811514301,0.09520677885172271,0.02538847436045939,0.0,0.0
gene_PLA2G4C,Gene,0.2,3,0.1268506985708816,0.10359846526803164,0.07418844208307779,0.06511031694287045,0.15371273024461782,0.1268506985708816,0.025370139714176322,0.0,0.0
gene_NGF,Gene,0.2,3,-0.12682894277881165,-0.11620483510734043,0.1132602506107251,-0.18806558152602176,-0.04965614252439472,0.12682894277881165,0.025365788555762332,0.0,0.0
gene_PRL,Gene,0.2,3,-0.12587491952833524,-0.13042467573912944,0.08682451407005126,-0.18241966358862394,-0.07615480978423786,0.12587491952833524,0.02517498390566705,0.0,0.0
gene_DDIT4,Gene,0.2,3,-0.12492723002833839,-0.11898813690289321,0.06898399856781655,-0.1626384573384248,-0.0783073630300842,0.12492723002833839,0.02498544600566768,0.0,0.0
gene_RICTOR,Gene,0.26666666666666666,4,0.09306718034145613,0.10562717550751802,0.10632876485932069,0.0010732653822186412,0.19762109046675552,0.09306718034145613,0.024817914757721632,-0.006512605042016872,0.003179148308912096
gene_WNT3,Gene,0.2,3,-0.12363962874910855,-0.13337643295706264,0.07031012780103252,-0.17379128991676868,-0.08809317389337956,0.12363962874910855,0.024727925749821713,0.0,0.0
gene_CRK,Gene,0.13333333333333333,2,-0.185102436018209,-0.185102436018209,0.027523715232306428,-0.1988642936343622,-0.1713405784020558,0.185102436018209,0.024680324802427867,0.0,0.0
gene_WNT10B,Gene,0.2,3,-0.1232007753243643,-0.12019579804099623,0.038986157874400476,-0.1447856053552128,-0.09710847936846367,0.1232007753243643,0.02464015506487286,0.0,0.0
gene_ERBB4,Gene,0.13333333333333333,2,-0.183882895827233,-0.183882895827233,0.11887453005372466,-0.24332016085409533,-0.12444563080037067,0.183882895827233,0.024517719443631066,0.0,0.0
gene_MAPK10,Gene,0.2,3,-0.12256836340028301,-0.12628227390934674,0.08778896914107653,-0.1790892822430064,-0.07161831032115519,0.12256836340028301,0.024513672680056605,0.0,0.0
gene_LAMTOR4,Gene,0.13333333333333333,2,0.1831254060902951,0.1831254060902951,0.0015645343620361715,0.18234313890927703,0.1839076732713132,0.1831254060902951,0.024416720812039345,0.0,0.0
gene_PKN1,Gene,0.2,3,-0.12205300437997894,-0.11649140177769646,0.07899546944461716,-0.16619646821810224,-0.0695671366384319,0.12205300437997894,0.02441060087599579,0.0,0.0
gene_CACNA1D,Gene,0.3333333333333333,5,0.07291627555521328,0.0884793207980831,0.07058810596164658,0.04107850992880103,0.15040890071254423,0.07291627555521328,0.024305425185071092,0.0,0.0
gene_MAP2K1,Gene,0.13333333333333333,2,0.18183025679572096,0.18183025679572096,0.01889103434864288,0.1723847396213995,0.1912757739700424,0.18183025679572096,0.02424403423942946,0.0,0.0
gene_CASP9,Gene,0.13333333333333333,2,0.18153745664566878,0.18153745664566878,0.020099639875785433,0.17148763670777606,0.19158727658356148,0.18153745664566878,0.024204994219422505,0.0,0.0
gene_CACYBP,Gene,0.4,6,0.06034964177561969,0.06885637024656101,0.05853668896573135,0.015350178073513486,0.11009644786968742,0.06034964177561969,0.024139856710247876,0.0,0.0
gene_IL1B,Gene,0.2,3,-0.12064106572371563,-0.08314249663362062,0.06625401869954803,-0.12969840259468318,-0.05533587521760556,0.12064106572371563,0.02412821314474313,0.0,0.0
gene_MAPK3,Gene,0.13333333333333333,2,-0.17987013187794876,-0.17987013187794876,0.04940026069809628,-0.2045702622269969,-0.15517000152890062,0.17987013187794876,0.02398268425039317,0.0,0.0
gene_FLCN,Gene,0.2,3,-0.11974171170951424,-0.13155635068051308,0.03672902862070265,-0.150504991299936,-0.10670039057559073,0.11974171170951424,0.02394834234190285,0.0,0.0
gene_RFC3,Gene,0.13333333333333333,2,-0.1795888097681348,-0.1795888097681348,0.04537018461180248,-0.20227390207403603,-0.15690371746223356,0.1795888097681348,0.023945174635751305,0.0,0.0
gene_CASTOR1,Gene,0.13333333333333333,2,-0.17877119021028726,-0.17877119021028726,0.02937560144975404,-0.19345899093516428,-0.16408338948541024,0.17877119021028726,0.023836158694704967,0.0,0.0
gene_ARRB2,Gene,0.13333333333333333,2,0.17863232667544535,0.17863232667544535,0.06588497286849121,0.14568984024119974,0.21157481310969095,0.17863232667544535,0.023817643556726047,0.0,0.0
gene_MAP3K8,Gene,0.26666666666666666,4,-0.0892376441725986,-0.1372611566321753,0.0997346961291568,-0.15021278225434806,-0.07628601855042585,0.0892376441725986,0.02379670511269296,0.0,0.0
gene_NLK,Gene,0.13333333333333333,2,0.17840190070878464,0.17840190070878464,0.014202720320278847,0.17130054054864524,0.18550326086892407,0.17840190070878464,0.02378692009450462,0.0,0.0
gene_PDGFD,Gene,0.2,3,0.11886897897566312,0.0864438096915,0.061707371687032005,0.05946749991957916,0.12963270410550243,0.11886897897566312,0.023773795795132627,0.0,0.0
gene_BID,Gene,0.26666666666666666,4,0.08905630577597548,0.10728598666697683,0.0981190713217252,0.015980911172457708,0.18036138127049461,0.08905630577597548,0.023748348206926794,0.0,0.0
gene_MAGI2,Gene,0.13333333333333333,2,-0.1780936627041164,-0.1780936627041164,0.0724506906390613,-0.21431900802364706,-0.14186831738458575,0.1780936627041164,0.023745821693882185,0.0,0.0
gene_IRS2,Gene,0.26666666666666666,4,-0.08900413205825786,-0.0818180140079818,0.02994327780381921,-0.09667037120773311,-0.07415177485850653,0.08900413205825786,0.023734435215535428,0.0,0.0
gene_MAP2K4,Gene,0.2,3,-0.11828765384186508,-0.11778453550590967,0.030463847678088494,-0.13656426357933157,-0.09925636660046547,0.11828765384186508,0.023657530768373018,0.0,0.0
gene_PPP3CB,Gene,0.13333333333333333,2,0.17691153346749453,0.17691153346749453,0.027806353792747374,0.16300835657112084,0.1908147103638682,0.17691153346749453,0.023588204462332604,0.0,0.0
gene_DDB2,Gene,0.6,9,-0.03931322057279371,-0.09996883519629605,0.0815465158544744,-0.1955026458387069,-0.03098046449608639,0.03931322057279371,0.023587932343676225,0.002415966386554569,0.007604490671318601
gene_PIK3AP1,Gene,0.13333333333333333,2,0.17559314328082332,0.17559314328082332,0.06806922302654402,0.1415585317675513,0.20962775479409532,0.17559314328082332,0.023412419104109777,0.0,0.0
gene_GNG8,Gene,0.13333333333333333,2,0.17473437831149072,0.17473437831149072,0.009602184554110216,0.1699332860344356,0.17953547058854583,0.17473437831149072,0.023297917108198764,0.0,0.0
gene_THBS1,Gene,0.13333333333333333,2,0.17336841963502275,0.17336841963502275,0.0724464091018995,0.137145215084073,0.2095916241859725,0.17336841963502275,0.0231157892846697,0.0,0.0
gene_IFNA16,Gene,0.2,3,0.11484840965571763,0.11288185313738026,0.09009835216240698,0.058206316597988236,0.168540667935941,0.11484840965571763,0.02296968193114353,0.0,0.0
gene_VEGFA,Gene,0.13333333333333333,2,-0.1712547878084118,-0.1712547878084118,0.023713282680224837,-0.18311142914852424,-0.1593981464682994,0.1712547878084118,0.02283397170778824,0.0,0.0
gene_CER1,Gene,0.26666666666666666,4,-0.08556920699729875,-0.09750945094616059,0.07348573883900572,-0.1295311493544107,-0.053547508589048665,0.08556920699729875,0.022818455199279667,0.0,0.0
gene_FGF17,Gene,0.26666666666666666,4,0.08541318274527498,0.0768337249668302,0.034689559142587596,0.06668116546312533,0.09556574224897987,0.08541318274527498,0.022776848732073328,0.0,0.0
gene_FGF4,Gene,0.13333333333333333,2,0.17005461951013834,0.17005461951013834,0.006288457293528282,0.1669103908633742,0.17319884815690248,0.17005461951013834,0.022673949268018447,0.0,0.0
gene_GNB2,Gene,0.13333333333333333,2,0.16940199032333297,0.16940199032333297,0.03643903999962583,0.15118247032352006,0.1876215103231459,0.16940199032333297,0.022586932043111064,0.0,0.0
gene_G6PC3,Gene,0.13333333333333333,2,-0.16831669684534198,-0.16831669684534198,0.05413095160942916,-0.19538217265005656,-0.1412512210406274,0.16831669684534198,0.022442226246045596,0.0,0.0
days_to_consent,Clinical,0.26666666666666666,4,-0.08371305149104287,-0.10904685933064209,0.09166581836090117,-0.1467382992633464,-0.04602161155833859,0.08371305149104287,0.022323480397611433,0.0,0.0
gene_FN1,Gene,0.2,3,0.11153923044621154,0.11589371785828882,0.06910739943301016,0.07252765576190814,0.15708253624863086,0.11153923044621154,0.02230784608924231,0.0,0.0
gene_MAP3K20,Gene,0.13333333333333333,2,0.1663728336947598,0.1663728336947598,0.02113546451207521,0.1558051014387222,0.1769405659507974,0.1663728336947598,0.02218304449263464,0.0,0.0
gene_FGF7,Gene,0.2,3,0.11059735466855439,0.16412270514127594,0.09822121994863803,0.09523823762288781,0.2062444974233033,0.11059735466855439,0.022119470933710878,0.0,0.0
gene_SIAH1,Gene,0.13333333333333333,2,-0.16559027055539133,-0.16559027055539133,0.04036524047233067,-0.18577289079155668,-0.14540765031922598,0.16559027055539133,0.022078702740718843,0.0,0.0
gene_TGFB1,Gene,0.13333333333333333,2,0.1650993762413024,0.1650993762413024,0.051970007436565775,0.1391143725230195,0.19108437995958527,0.1650993762413024,0.022013250165506985,0.0,0.0
gene_MYC,Gene,0.13333333333333333,2,-0.16508890071255436,-0.16508890071255436,0.030461189680482254,-0.18031949555279547,-0.14985830587231325,0.16508890071255436,0.02201185342834058,0.0,0.0
gene_DEPDC5,Gene,0.13333333333333333,2,-0.16203679513591776,-0.16203679513591776,0.1080782509023718,-0.21607592058710368,-0.10799766968473186,0.16203679513591776,0.02160490601812237,0.0,0.0
gene_TLR4,Gene,0.13333333333333333,2,-0.1618303050554025,-0.1618303050554025,0.01937558010098006,-0.17151809510589253,-0.15214251500491247,0.1618303050554025,0.021577374007387,0.0,0.0
gene_MAP3K9,Gene,0.13333333333333333,2,0.16166887783794726,0.16166887783794726,0.04166277881142417,0.14083748843223517,0.18250026724365934,0.16166887783794726,0.021555850378392968,0.0,0.0
gene_WDR59,Gene,0.13333333333333333,2,0.16072778333681947,0.16072778333681947,0.0282578458499399,0.14659886041184952,0.17485670626178942,0.16072778333681947,0.02143037111157593,0.0,0.0
gene_TP53I3,Gene,0.13333333333333333,2,0.160579519987556,0.160579519987556,0.036806955666466405,0.1421760421543228,0.17898299782078922,0.160579519987556,0.021410602665007467,0.0,0.0
gene_ITGA1,Gene,0.13333333333333333,2,-0.16053486672850503,-0.16053486672850503,0.018689868970771878,-0.16987980121389096,-0.1511899322431191,0.16053486672850503,0.021404648897134004,0.0,0.0
gene_IL1RAP,Gene,0.13333333333333333,2,0.16044475624605753,0.16044475624605753,0.04164893366934276,0.13962028941138613,0.1812692230807289,0.16044475624605753,0.021392634166141004,0.0,0.0
gene_SEC13,Gene,0.13333333333333333,2,-0.16026432089335682,-0.16026432089335682,0.11236854209269458,-0.2164485919397041,-0.10408004984700953,0.16026432089335682,0.021368576119114243,0.0,0.0
gene_C8orf44-SGK3,Gene,0.3333333333333333,5,0.06404731192500168,0.10102072996144736,0.111544744556469,0.0026581545325671087,0.13597217254616364,0.06404731192500168,0.02134910397500056,0.0,0.0
gene_EFNA1,Gene,0.8666666666666667,13,0.02446899863934022,0.10028304927289239,0.10751030644240425,0.008406635059179572,0.17760918669024317,0.02446899863934022,0.02120646548742819,-0.0241596638655463,0.009615792009534318
gene_DUSP8,Gene,0.2,3,0.10590095742235048,0.09091937388229761,0.03099845414339908,0.07682506436829334,0.11250447516632833,0.10590095742235048,0.021180191484470097,0.0,0.0
gene_GNG4,Gene,0.3333333333333333,5,-0.06330995714020181,-0.1123919294539704,0.08377846667007988,-0.18774634840869628,-0.04348856076804443,0.06330995714020181,0.021103319046733935,0.0,0.0
gene_PRICKLE3,Gene,0.13333333333333333,2,-0.15724843538079436,-0.15724843538079436,0.02335415802631456,-0.16892551439395162,-0.14557135636763707,0.15724843538079436,0.02096645805077258,0.0,0.0
gene_IFNA1,Gene,0.13333333333333333,2,0.1571974619471257,0.1571974619471257,0.013142530585013731,0.15062619665461882,0.16376872723963254,0.1571974619471257,0.020959661592950093,0.0,0.0
gene_MAP2K7,Gene,0.13333333333333333,2,0.15714505849412147,0.15714505849412147,0.009602146277026269,0.15234398535560834,0.1619461316326346,0.15714505849412147,0.02095267446588286,0.0,0.0
gene_MAP4K4,Gene,0.13333333333333333,2,-0.15696624674895063,-0.15696624674895063,0.0937973897776114,-0.20386494163775631,-0.11006755186014493,0.15696624674895063,0.020928832899860084,0.0,0.0
gene_ERBB3,Gene,0.2,3,0.1042966173297616,0.08733622688545321,0.03782581327315949,0.06960789776834633,0.11354475122471427,0.1042966173297616,0.02085932346595232,0.0,0.0
gene_WNT5A,Gene,0.13333333333333333,2,-0.15628961099491218,-0.15628961099491218,0.027911629552226952,-0.17024542577102564,-0.1423337962187987,0.15628961099491218,0.020838614799321625,0.0,0.0
gene_PLCB2,Gene,0.13333333333333333,2,0.15621176136512432,0.15621176136512432,0.08305287443454713,0.11468532414785074,0.19773819858239788,0.15621176136512432,0.020828234848683243,0.0,0.0
gene_STRADA,Gene,0.13333333333333333,2,-0.1562114116200985,-0.1562114116200985,0.005104043516966819,-0.15876343337858193,-0.1536593898616151,0.1562114116200985,0.020828188216013132,0.0,0.0
gene_GNB1,Gene,0.13333333333333333,2,0.15579628641870852,0.15579628641870852,0.0161378677246721,0.14772735255637248,0.16386522028104455,0.15579628641870852,0.020772838189161136,0.0,0.0
gene_FZD9,Gene,0.13333333333333333,2,-0.15541888488744948,-0.15541888488744948,0.07503023810678647,-0.1929340039408427,-0.11790376583405626,0.15541888488744948,0.020722517984993263,0.0,0.0
treatment_Targeted_Molecular_Therapy,Clinical,0.4,6,0.05172688880463797,0.08286971651915565,0.11726764595123441,0.004336408139566604,0.1461141068157948,0.05172688880463797,0.02069075552185519,0.0,0.0
gene_IRAK4,Gene,0.13333333333333333,2,-0.15455839679162864,-0.15455839679162864,0.07881589255923462,-0.19396634307124597,-0.11515045051201134,0.15455839679162864,0.02060778623888382,0.0,0.0
gene_CBY1,Gene,0.26666666666666666,4,-0.07675708754351754,-0.09442669593345587,0.04344291544897143,-0.10186614247973111,-0.0693176409972423,0.07675708754351754,0.020468556678271344,0.0,0.0
gene_TGFB2,Gene,0.13333333333333333,2,-0.1533759890081681,-0.1533759890081681,0.06879624016076173,-0.18777410908854897,-0.11897786892778724,0.1533759890081681,0.020450131867755746,0.0,0.0
gene_CACNG8,Gene,0.13333333333333333,2,-0.1518301330676738,-0.1518301330676738,0.09431821851864597,-0.19898924232699677,-0.1046710238083508,0.1518301330676738,0.020244017742356506,0.0,0.0
gene_TNF,Gene,0.13333333333333333,2,-0.1517856044591787,-0.1517856044591787,0.017853053845901246,-0.16071213138212934,-0.1428590775362281,0.1517856044591787,0.020238080594557162,0.0,0.0
gene_RPA1,Gene,0.13333333333333333,2,-0.15137146070182586,-0.15137146070182586,0.0123766886764263,-0.15755980504003902,-0.1451831163636127,0.15137146070182586,0.020182861426910115,0.0,0.0
gene_CASTOR2,Gene,0.2,3,-0.10076991612694793,-0.10243806715411807,0.030941430161419745,-0.12095493486320827,-0.0830871239314428,0.10076991612694793,0.020153983225389586,0.0,0.0
gene_CCN3,Gene,0.2,3,-0.10063563036158193,-0.1101243442729505,0.06697324182994167,-0.14855840279709412,-0.06694592879312261,0.10063563036158193,0.020127126072316388,0.0,0.0
gene_FZD8,Gene,0.13333333333333333,2,-0.1491814394454723,-0.1491814394454723,0.003190333483940669,-0.15077660618744265,-0.14758627270350197,0.1491814394454723,0.01989085859272964,0.0,0.0
gene_JUN,Gene,0.13333333333333333,2,-0.14869525201849434,-0.14869525201849434,0.04692142352367473,-0.1721559637803317,-0.12523454025665698,0.14869525201849434,0.019826033602465914,0.0,0.0
gene_CHRM1,Gene,0.13333333333333333,2,0.14856779507082976,0.14856779507082976,0.02114312507889113,0.1379962325313842,0.1591393576102753,0.14856779507082976,0.0198090393427773,0.0,0.0
gene_RPS6KB2,Gene,0.13333333333333333,2,0.14825156791529057,0.14825156791529057,0.04014653326285323,0.12817830128386395,0.16832483454671718,0.14825156791529057,0.01976687572203874,0.0,0.0
gene_GNG12,Gene,0.13333333333333333,2,0.14806056007184912,0.14806056007184912,0.022674778063373896,0.13672317104016218,0.15939794910353605,0.14806056007184912,0.01974140800957988,0.0,0.0
gene_ITGB6,Gene,0.13333333333333333,2,-0.14801191111470882,-0.14801191111470882,0.11860041406126047,-0.20731211814533904,-0.08871170408407858,0.14801191111470882,0.019734921481961175,0.0,0.0
gene_PPP2R2C,Gene,0.3333333333333333,5,-0.059154616014970296,-0.12533340559583248,0.13605453857384697,-0.16036724829887516,-0.023383080371074654,0.059154616014970296,0.01971820533832343,0.0,0.0
gene_BAX,Gene,0.2,3,-0.09835964912439732,-0.09106463314640952,0.04046108131347856,-0.1174634543228826,-0.06831331995893034,0.09835964912439732,0.019671929824879465,0.0,0.0
gene_FGF8,Gene,0.13333333333333333,2,-0.14714020217654156,-0.14714020217654156,0.022486666293376985,-0.15838353532323005,-0.13589686902985307,0.14714020217654156,0.019618693623538873,0.0,0.0
gene_FGF3,Gene,0.2,3,0.09809241143352576,0.08446632509684497,0.035053982658218207,0.06723356448260172,0.10851212887942861,0.09809241143352576,0.019618482286705152,0.0,0.0
gene_TAOK2,Gene,0.26666666666666666,4,-0.07321463517441262,-0.05723871797723611,0.03357196795932562,-0.08128237795149919,-0.04917097520014954,0.07321463517441262,0.0195239027131767,0.0,0.0
gene_TBC1D7,Gene,0.4,6,0.048428637599774144,0.07966273463074751,0.06960410396742728,0.03887604622059036,0.09670012737815965,0.048428637599774144,0.019371455039909658,0.0,0.0
gene_HSPA1L,Gene,0.13333333333333333,2,0.1440483077761385,0.1440483077761385,0.1091861607288234,0.0894552274117268,0.1986413881405502,0.1440483077761385,0.019206441036818466,0.0,0.0
gene_EP300,Gene,0.26666666666666666,4,-0.07194645615152677,-0.07703537735709977,0.07126206094047431,-0.1401728008012183,-0.00880903270740824,0.07194645615152677,0.01918572164040714,0.0,0.0
gene_PIK3R6,Gene,0.13333333333333333,2,-0.14356587796862352,-0.14356587796862352,0.01504118074293194,-0.1510864683400895,-0.13604528759715756,0.14356587796862352,0.019142117062483137,0.0,0.0
gene_RHEB,Gene,0.2,3,0.09560721234110936,0.09626255916662967,0.03770483339953357,0.0730110656771675,0.11918637924333167,0.09560721234110936,0.019121442468221873,0.0,0.0
gene_APCDD1L,Gene,0.26666666666666666,4,0.07168049468046983,0.05813923083052172,0.03087051934093449,0.05305128799593672,0.07676843751505483,0.07168049468046983,0.01911479858145862,0.0,0.0
gene_CACNB1,Gene,0.13333333333333333,2,0.14283018077121792,0.14283018077121792,0.07729884235832303,0.1041807595920564,0.18147960195037943,0.14283018077121792,0.019044024102829057,0.0,0.0
gene_WNT2,Gene,0.13333333333333333,2,-0.14274236348835403,-0.14274236348835403,0.038827190020138284,-0.16215595849842318,-0.1233287684782849,0.14274236348835403,0.01903231513178054,0.0,0.0
gene_PPP2R2B,Gene,0.13333333333333333,2,0.14268159004325975,0.14268159004325975,0.0012663812235211708,0.14204839943149916,0.14331478065502032,0.14268159004325975,0.019024212005767968,0.0,0.0
gene_FZD5,Gene,0.13333333333333333,2,-0.14235321486380764,-0.14235321486380764,0.07407652340629513,-0.1793914765669552,-0.10531495316066006,0.14235321486380764,0.018980428648507686,0.0,0.0
gene_FNIP2,Gene,0.13333333333333333,2,0.14217409020970556,0.14217409020970556,0.009014407424257104,0.13766688649757702,0.1466812939218341,0.14217409020970556,0.018956545361294076,0.0,0.0
gene_SYK,Gene,0.13333333333333333,2,0.14122930730473066,0.14122930730473066,0.04136338130261869,0.1205476166534213,0.16191099795604,0.14122930730473066,0.01883057430729742,0.0,0.0
gene_GYS1,Gene,0.2,3,-0.09412261717002887,-0.07879373975299613,0.023690333132193056,-0.09552573588557117,-0.06972618232893743,0.09412261717002887,0.018824523434005775,0.0,0.0
gene_CTBP2,Gene,0.26666666666666666,4,-0.07057759967119068,-0.06762003644922861,0.049964957016558294,-0.11437728634774755,-0.02382034977267173,0.07057759967119068,0.018820693245650846,0.0,0.0
gene_MKNK1,Gene,0.13333333333333333,2,0.14073038491044004,0.14073038491044004,0.019389860746510924,0.13103545453718457,0.1504253152836955,0.14073038491044004,0.018764051321392007,0.0,0.0
gene_PORCN,Gene,0.13333333333333333,2,0.14045129230137388,0.14045129230137388,0.04695213060968516,0.11697522699653132,0.16392735760621646,0.14045129230137388,0.018726838973516517,0.0,0.0
gene_RYK,Gene,0.13333333333333333,2,0.14033781658985794,0.14033781658985794,0.02776469503992124,0.12645546906989732,0.15422016410981856,0.14033781658985794,0.018711708878647725,0.0,0.0
gene_MAP3K11,Gene,0.13333333333333333,2,-0.14029370286076773,-0.14029370286076773,0.0311575703963373,-0.15587248805893636,-0.12471491766259907,0.14029370286076773,0.018705827048102364,0.0,0.0
gene_TNFRSF10B,Gene,0.13333333333333333,2,0.14010320274744031,0.14010320274744031,0.11698253043459554,0.08161193753014256,0.1985944679647381,0.14010320274744031,0.018680427032992043,0.0,0.0
gene_MAPK11,Gene,0.3333333333333333,5,-0.05572268180751758,-0.0737903810946241,0.05327690233510253,-0.12548288448276237,-0.03483884542885518,0.05572268180751758,0.018574227269172523,0.0,0.0
